period_id,type_id,contact_id,overridden,comment,editor_id,created_date,leave_amount,brought_forward_amount,public_holiday_amount,overridden_amount
1,8,278,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,278,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,278,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,278,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,278,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,278,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,278,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,278,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,278,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,278,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,278,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,279,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,279,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,279,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,279,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,279,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,279,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,279,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,279,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,279,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,279,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,279,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,279,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,279,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,279,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,279,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,279,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,279,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,279,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,280,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,280,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,280,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,280,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,280,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,280,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,280,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,280,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,280,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,280,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,280,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,280,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,280,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,280,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,280,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,280,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,280,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,280,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,282,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,282,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,282,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,282,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,282,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,282,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,282,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,282,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,282,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,282,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,282,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,282,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,282,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,282,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,282,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,282,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,282,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,282,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,283,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,283,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,283,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,283,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,283,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,283,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,283,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,283,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,283,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,283,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,283,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,283,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,283,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,283,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,283,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,283,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,283,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,283,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,284,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,284,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,284,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,284,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,284,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,284,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,284,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,284,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,284,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,284,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,284,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,284,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,284,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,284,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,284,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,284,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,284,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,284,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,285,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,285,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,285,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,285,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,285,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,285,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,285,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,285,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,285,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,285,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,285,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,285,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,285,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,285,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,285,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,285,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,285,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,285,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,286,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,286,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,286,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,286,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,286,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,286,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,286,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,286,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,286,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,286,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,286,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,286,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,286,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,286,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,286,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,286,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,286,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,286,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,287,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,287,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,287,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,287,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,287,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,287,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,287,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,287,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,287,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,287,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,287,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,287,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,287,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,287,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,287,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,287,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,287,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,287,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,288,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,288,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,288,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,288,0,NULL,306,2018-02-16 11:24:32,90.00,0.00,0.00,0.00
1,5,288,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,288,0,NULL,306,2018-02-16 11:24:32,2.00,0.00,0.00,0.00
1,7,288,0,NULL,306,2018-02-16 11:24:32,2.00,0.00,0.00,0.00
1,8,288,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,288,0,NULL,306,2018-02-16 11:21:40,28.00,5.00,0.00,0.00
2,2,288,0,NULL,306,2018-02-16 11:21:40,0.00,0.00,0.00,0.00
2,3,288,0,NULL,306,2018-02-16 11:21:40,0.00,0.00,0.00,0.00
2,4,288,0,NULL,306,2018-02-16 11:21:40,90.00,0.00,0.00,0.00
2,5,288,0,NULL,306,2018-02-16 11:21:40,0.00,0.00,0.00,0.00
2,6,288,0,NULL,306,2018-02-16 11:21:40,2.00,0.00,0.00,0.00
2,7,288,0,NULL,306,2018-02-16 11:21:40,2.00,0.00,0.00,0.00
2,8,288,1,NULL,306,2018-02-16 11:21:40,0.00,0.00,0.00,4.50
1,9,288,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,288,1,NULL,306,2018-02-16 11:21:40,0.00,0.00,0.00,24.00
1,1,289,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,289,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,289,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,289,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,289,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,289,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,289,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,289,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,289,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,289,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,289,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,289,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,289,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,289,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,289,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,289,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,289,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,289,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,290,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,290,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,290,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,290,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,290,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,290,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,290,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,290,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,290,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,290,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,290,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,290,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,290,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,290,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,290,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,290,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,290,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,290,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,292,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,292,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,292,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,292,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,292,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,292,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,292,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,292,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,292,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,292,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,292,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,292,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,292,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,292,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,292,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,292,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,292,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,292,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,293,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,293,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,293,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,293,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,293,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,293,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,293,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,293,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,293,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,293,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,293,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,293,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,293,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,293,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,293,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,293,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,293,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,293,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,294,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,294,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,294,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,294,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,294,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,294,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,294,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,294,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,294,0,NULL,306,2018-02-13 19:06:57,15.00,5.00,0.00,0.00
2,2,294,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,294,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,294,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,294,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,294,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,294,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,294,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,294,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,294,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,295,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,295,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,295,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,295,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,295,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,295,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,295,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,295,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,295,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,295,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,295,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,295,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,295,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,295,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,295,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,295,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,295,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,295,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,296,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,296,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,296,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,296,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,296,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,296,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,296,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,296,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,296,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,296,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,296,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,296,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,296,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,296,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,296,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,296,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,296,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,296,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,297,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,297,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,297,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,297,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,297,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,297,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,297,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,297,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,297,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,297,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,297,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,297,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,297,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,297,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,297,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,297,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,297,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,297,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,298,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,298,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,298,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,298,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,298,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,298,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,298,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
